"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
287 0.211738154443962 -1 191 "GO:0007568" "obsolete aging" 0.536620611317573
869 0.000124415100262444 2 197 "GO:0007584" "response to nutrient" 0.00526195974504465
387 0.53207087215477 2 26 "GO:0007585" "respiratory gaseous exchange by respiratory system" 0.796637453924485
1629 0.0624780010094138 2 13 "GO:0007586" "digestion" 0.293004663940384
-1332 0.127635475834023 2 13 "GO:0007588" "excretion" 0.419386702490981
770 0.0264977398148326 4 83 "GO:0007589" "body fluid secretion" 0.182320269472206
286 0.505995931867401 2 54 "GO:0007595" "lactation" 0.780475239308018
-17 0.959584856816623 3 91 "GO:0007596;GO:0007599;GO:0050817" "hemostasis" 0.985230777266065
186 0.26950265285177 4 364 "GO:0007600" "sensory perception" 0.603696418681565
224 0.346396483094839 6 178 "GO:0007601;GO:0050953" "sensory perception of light stimulus" 0.671379274996561
-279 0.504738514664237 3 57 "GO:0007602;GO:0009583" "detection of light stimulus" 0.779512412932038
197 0.808626698479678 5 15 "GO:0007603" "phototransduction, visible light" 0.926861351207267
353 0.237911920084323 2 112 "GO:0007605;GO:0050954" "sensory perception of mechanical stimulus" 0.570345268636885
70 0.886489148322704 2 41 "GO:0007606" "sensory perception of chemical stimulus" 0.954616905808845
-267 0.743252303772447 6 15 "GO:0007608" "sensory perception of smell" 0.900399170759495
358 0.00809939713908637 2 575 "GO:0007610" "behavior" 0.0952505632938474
142 0.419840785274639 2 331 "GO:0007611;GO:0050890" "cognition" 0.722458387501338
176 0.487561803826034 2 157 "GO:0007612" "learning" 0.767905676678516
129 0.645048475976183 2 129 "GO:0007613" "memory" 0.852976122874418
399 0.396609245467685 4 45 "GO:0007616" "long-term memory" 0.705389128706029
417 0.544879732688256 2 21 "GO:0007617" "mating behavior" 0.803429712833138
365 0.153090361859801 2 154 "GO:0007623" "circadian rhythm" 0.46006947077815
1216 0.164558966411777 2 13 "GO:0007625" "grooming behavior" 0.473646316860676
151 0.527160990587717 2 176 "GO:0007626" "locomotory behavior" 0.793150184924731
1816 0.00233024756979529 3 28 "GO:0007628;GO:0090659" "walking behavior" 0.0406910655180162
519 0.145086644921315 3 79 "GO:0007631" "feeding behavior" 0.448892236971317
519 0.58505153560806 2 11 "GO:0007635" "chemosensory behavior" 0.825302196803292
-151 0.749067144815368 2 45 "GO:0008015" "blood circulation" 0.902325460569335
198 0.33339423628236 2 243 "GO:0008016;GO:1903522" "regulation of blood circulation" 0.661538968801997
-322 0.508519274190562 2 42 "GO:0008033" "tRNA processing" 0.78116422992952
309 0.258955332946599 2 134 "GO:0008037" "cell recognition" 0.594391840909527
585 0.199099705141697 2 48 "GO:0008038" "neuron recognition" 0.517098389128576
-96 0.866157146762547 2 31 "GO:0008045" "motor neuron axon guidance" 0.947552075599274
-1049 0.249222927560135 2 12 "GO:0008053" "mitochondrial fusion" 0.583503146801535
535 0.14859590784417 2 73 "GO:0008088" "axo-dendritic transport" 0.453932478234605
156 0.776133357238258 7 33 "GO:0008089" "anterograde axonal transport" 0.913437131884146
1073 0.118916360579337 5 21 "GO:0008090" "retrograde axonal transport" 0.406378370845622
378 0.354296281703777 6 60 "GO:0008154" "actin polymerization or depolymerization" 0.675991192511535
1033 0.0831446233535123 2 28 "GO:0008156" "negative regulation of DNA replication" 0.340756057117021
705 0.000731149054189166 2 233 "GO:0008202" "steroid metabolic process" 0.0185197645044618
667 0.0164389142575572 3 130 "GO:0008203;GO:0016125;GO:1902652" "sterol metabolic process" 0.146266354614738
896 0.155455152597741 3 25 "GO:0008206" "bile acid metabolic process" 0.461757895280661
1411 0.0201675672584577 2 27 "GO:0008207" "C21-steroid hormone metabolic process" 0.15974653790634
238 0.645991374396655 2 37 "GO:0008209" "androgen metabolic process" 0.853158357712874
832 0.0739453596732509 2 46 "GO:0008210" "estrogen metabolic process" 0.321211973389538
912 0.233378146492439 2 17 "GO:0008211" "glucocorticoid metabolic process" 0.564417983237207
-566 0.569982386699907 2 10 "GO:0008216" "spermidine metabolic process" 0.818827922308062
156 0.502178577734768 2 186 "GO:0008217" "regulation of blood pressure" 0.777176724318065
455 0.0941320022729525 3 136 "GO:0008277" "regulation of G protein-coupled receptor signaling pathway" 0.36150041003175
453 1.37309207823384e-05 2 1006 "GO:0008285" "negative regulation of cell population proliferation" 0.00107397729722936
577 0.100825902105536 2 81 "GO:0008286" "insulin receptor signaling pathway" 0.374520485965748
188 0.572713637482382 3 90 "GO:0008306" "associative learning" 0.819916893650664
229 0.667462624763864 2 35 "GO:0008333" "endosome to lysosome transport" 0.864666410522149
1161 0.16823751760992 7 14 "GO:0008334" "histone mRNA metabolic process" 0.478582329615139
-292 0.624893664716959 2 28 "GO:0008340" "determination of adult lifespan" 0.843880882537964
409 0.269262525632188 2 73 "GO:0008344" "adult locomotory behavior" 0.603451746798438
774 0.120785406669065 4 40 "GO:0008347" "glial cell migration" 0.408525843539538
453 0.577612727614637 2 15 "GO:0008356" "asymmetric cell division" 0.820789530301224
408 0.110369540618885 2 154 "GO:0008360" "regulation of cell shape" 0.391673206516934
39 0.913821356997966 2 77 "GO:0008361" "regulation of cell size" 0.965672044618285
-293 0.0878292129044795 7 349 "GO:0008380;GO:0006397" "mRNA processing" 0.348744764418304
235 0.602589862980699 6 49 "GO:0008542;GO:0007632" "visual behavior" 0.832466067827696
335 0.382093466270759 2 68 "GO:0008543" "fibroblast growth factor receptor signaling pathway" 0.698826988261284
-56 0.861290285151803 4 98 "GO:0008544" "epidermis development" 0.94717276110444
319 0.222600075721939 2 147 "GO:0008584;GO:0008406" "gonad development" 0.551416630348274
-662 0.313965354352387 5 23 "GO:0008585" "female gonad development" 0.642968431633443
511 0.153592578565563 4 78 "GO:0008589" "regulation of smoothened signaling pathway" 0.460599586865816
519 0.139626457904419 3 81 "GO:0008593" "regulation of Notch signaling pathway" 0.43877162299889
-1288 0.0503036905608517 3 23 "GO:0008608" "attachment of spindle microtubules to kinetochore" 0.262781844940257
13 0.930870318015656 2 456 "GO:0008610" "lipid biosynthetic process" 0.974412390111756
281 0.49122998791015 2 60 "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" 0.76879687474473
231 0.445106084840681 4 110 "GO:0008630" "intrinsic apoptotic signaling pathway in response to DNA damage" 0.739981046511606
736 0.234056459936731 4 26 "GO:0008631" "intrinsic apoptotic signaling pathway in response to oxidative stress" 0.564884299244658
-770 0.418141200718746 2 11 "GO:0008635" "activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c" 0.72115199581478
227 0.568082814143344 2 63 "GO:0008637" "apoptotic mitochondrial changes" 0.817812814108194
-188 0.690114700556412 2 45 "GO:0008643" "carbohydrate transport" 0.875329578247657
913 0.219481497936424 8 18 "GO:0009048;GO:0007549" "dosage compensation" 0.548215499239018
136 0.275701695172127 2 683 "GO:0009057" "macromolecule catabolic process" 0.608641428185565
362 0.00035101248971677 4 1071 "GO:0009059" "macromolecule biosynthetic process" 0.0106560608651106
181 0.591952581133456 5 88 "GO:0009062;GO:0072329" "monocarboxylic acid catabolic process" 0.827441297460652
130 0.676370571110963 4 103 "GO:0009063;GO:1901606" "amino acid catabolic process" 0.867375179415895
161 0.708176190495734 6 54 "GO:0009064" "glutamine family amino acid metabolic process" 0.882826457053903
649 0.267841367261572 2 29 "GO:0009065" "glutamine family amino acid catabolic process" 0.601707052385555
-253 0.644951180218354 2 33 "GO:0009066" "aspartate family amino acid metabolic process" 0.852976122874418
1127 0.166236357342218 2 15 "GO:0009067" "aspartate family amino acid biosynthetic process" 0.476152390474116
-704 0.43948522526532 6 12 "GO:0009068" "aspartate family amino acid catabolic process" 0.736459704925965
-368 0.502527771370124 2 33 "GO:0009069" "serine family amino acid metabolic process" 0.777176724318065
-358 0.620731064254298 7 19 "GO:0009070" "serine family amino acid biosynthetic process" 0.842985637376977
122 0.902876466892555 6 10 "GO:0009071" "serine family amino acid catabolic process" 0.962813120082322
106 0.859047502174521 3 28 "GO:0009072" "aromatic amino acid metabolic process" 0.946755950006549
61 0.938206443556241 4 16 "GO:0009074" "aromatic amino acid family catabolic process" 0.976446698780785
502 0.42606495960115 2 25 "GO:0009081;GO:0009083" "branched-chain amino acid metabolic process" 0.726017219945195
719 0.411287896180211 2 13 "GO:0009084" "glutamine family amino acid biosynthetic process" 0.715816219966988
-71 0.827758510442543 3 93 "GO:0009100" "glycoprotein metabolic process" 0.935285964004932
-82 0.881128539636412 3 33 "GO:0009101" "glycoprotein biosynthetic process" 0.952614083630463
701 0.17131282612356 3 38 "GO:0009112" "nucleobase metabolic process" 0.482438685662561
955 0.274917893776129 2 13 "GO:0009113" "purine nucleobase biosynthetic process" 0.608635239615789
-178 0.660269080432113 5 61 "GO:0009116;GO:1901657" "glycosyl compound metabolic process" 0.861408814505855
-36 0.813486481069357 5 445 "GO:0009117;GO:0006753;GO:0055086" "nucleobase-containing small molecule metabolic process" 0.928260563794489
138 0.810344838073454 2 30 "GO:0009119" "ribonucleoside metabolic process" 0.926861351207267
-1134 0.255450921149292 2 10 "GO:0009120" "deoxyribonucleoside metabolic process" 0.591637206423786
-1076 0.172305559602342 2 16 "GO:0009125;GO:0009158" "nucleoside monophosphate catabolic process" 0.483756778177099
-418 0.544097294645142 2 21 "GO:0009130;GO:0009129" "pyrimidine nucleoside monophosphate metabolic process" 0.803177326115744
1141 0.0476598664174498 5 30 "GO:0009132;GO:0009185" "nucleoside diphosphate metabolic process" 0.254886292557359
761 0.423443989456937 4 11 "GO:0009133" "nucleoside diphosphate biosynthetic process" 0.724601630065508
-26 0.9242298849584 4 138 "GO:0009141;GO:0009205;GO:0009144;GO:0009199" "nucleoside triphosphate metabolic process" 0.972332356450347
-162 0.628181431266228 2 90 "GO:0009142;GO:0009206;GO:0009145;GO:0009201" "nucleoside triphosphate biosynthetic process" 0.846264289344626
135 0.844596375977035 2 21 "GO:0009148;GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 0.941401933296644
40 0.810250546749598 6 370 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 0.926861351207267
375 0.668340057153945 6 13 "GO:0009151;GO:0009170" "purine deoxyribonucleotide metabolic process" 0.864666410522149
261 0.59169058158643 4 42 "GO:0009154;GO:0006195;GO:0009261;GO:0072523" "purine-containing compound catabolic process" 0.827441297460652
-326 0.488594955244488 2 45 "GO:0009156;GO:0009124" "nucleoside monophosphate biosynthetic process" 0.768482682933159
-212 0.801432574535566 2 14 "GO:0009157" "deoxyribonucleoside monophosphate biosynthetic process" 0.926506982628582
-2035 0.0323043545977617 2 11 "GO:0009159" "deoxyribonucleoside monophosphate catabolic process" 0.205128202060167
-209 0.575693234075409 2 72 "GO:0009161;GO:0009123" "nucleoside monophosphate metabolic process" 0.8207189749549
-980 0.106529299528106 2 27 "GO:0009162" "deoxyribonucleoside monophosphate metabolic process" 0.385176526136917
1050 0.21263576809367 4 14 "GO:0009163;GO:0034404;GO:1901659" "glycosyl compound biosynthetic process" 0.538376961233239
-215 0.316310888320832 5 221 "GO:0009165;GO:1901293;GO:0006164;GO:0072522" "nucleoside phosphate biosynthetic process" 0.645218227946476
-27 0.943980877318881 2 66 "GO:0009166;GO:1901292" "nucleoside phosphate catabolic process" 0.978361475818355
323 0.506727782637383 3 42 "GO:0009167;GO:0009126" "purine nucleoside monophosphate metabolic process" 0.780475982413864
121 0.857386483170121 3 22 "GO:0009168;GO:0009127" "purine nucleoside monophosphate biosynthetic process" 0.945812799094103
-325 0.720717735967876 2 12 "GO:0009174;GO:0046049;GO:0009173" "pyrimidine ribonucleoside monophosphate metabolic process" 0.889322473986057
886 0.220666111772034 7 19 "GO:0009179;GO:0009135" "purine ribonucleoside diphosphate metabolic process" 0.549057757393114
564 0.41270486930945 2 21 "GO:0009190" "cyclic nucleotide biosynthetic process" 0.716918965661489
331 0.675056216709676 2 16 "GO:0009209;GO:0009208;GO:0006241;GO:0046036" "pyrimidine ribonucleoside triphosphate metabolic process" 0.866613522425956
259 0.743031924121896 2 16 "GO:0009214" "cyclic nucleotide catabolic process" 0.900399170759495
-386 0.557208297706372 3 23 "GO:0009219" "pyrimidine deoxyribonucleotide metabolic process" 0.811605135047828
177 0.783383617572024 4 24 "GO:0009220;GO:0009218" "pyrimidine ribonucleotide metabolic process" 0.917858969852162
-1011 0.132803442966348 4 22 "GO:0009223;GO:0006244;GO:0009264;GO:0046386" "deoxyribose phosphate catabolic process" 0.427281101519731
-428 0.472792434273237 3 28 "GO:0009225" "nucleotide-sugar metabolic process" 0.759697846636327
-791 0.38513409199016 2 12 "GO:0009226" "nucleotide-sugar biosynthetic process" 0.7010252687217
1118 0.201103859051107 2 13 "GO:0009235;GO:0015889" "cobalamin metabolic process" 0.520836399003148
-174 0.712249922035733 4 45 "GO:0009247" "glycolipid biosynthetic process" 0.885537392851972
-192 0.418671221964962 2 180 "GO:0009260;GO:0046390;GO:0009152" "ribose phosphate biosynthetic process" 0.721253487764751
1181 0.122493677092656 4 17 "GO:0009265;GO:0009263;GO:0046385" "deoxyribose phosphate biosynthetic process" 0.410986791409857
972 3.17823919689579e-05 3 185 "GO:0009266" "response to temperature stimulus" 0.00200707982160131
-7 0.974135708420141 3 196 "GO:0009267;GO:0042594" "response to starvation" 0.990682906643911
-515 0.290622164727583 2 42 "GO:0009268" "response to pH" 0.621702171412602
955 0.0120729860785035 5 69 "GO:0009299;GO:0042789" "mRNA transcription" 0.119908128639109
-1085 0.168936217107761 6 16 "GO:0009303" "rRNA transcription" 0.478892499010185
-618 0.0583628859194388 2 94 "GO:0009306;GO:0035592;GO:0071692" "establishment of protein localization to extracellular region" 0.283208640288352
-19 0.955007132844613 4 91 "GO:0009308;GO:0006576" "amine metabolic process" 0.983597605543714
-571 0.192483251520063 2 52 "GO:0009311" "oligosaccharide metabolic process" 0.509677076109989
271 0.661891472815189 2 26 "GO:0009312" "oligosaccharide biosynthetic process" 0.862067289964843
-1255 0.123137416827987 2 15 "GO:0009313" "oligosaccharide catabolic process" 0.411947381405675
491 0.000963481959888584 2 469 "GO:0009314" "response to radiation" 0.0226614889545223
64 0.900463397553772 3 38 "GO:0009394;GO:0009262;GO:0019692" "2'-deoxyribonucleotide metabolic process" 0.962246866700589
671 0.260768660043176 4 28 "GO:0009395" "phospholipid catabolic process" 0.596144476324233
937 0.154322383158688 2 23 "GO:0009404" "toxin metabolic process" 0.460879741440093
937 0.00152247307347954 2 115 "GO:0009408" "response to heat" 0.0303835535443319
779 0.0781744524190738 2 51 "GO:0009409" "response to cold" 0.329418853429552
627 5.89277683736324e-05 2 424 "GO:0009410" "response to xenobiotic stimulus" 0.00305232597980276
657 0.00667200547430559 2 172 "GO:0009411" "response to UV" 0.0860701442613035
791 0.287103903057047 2 18 "GO:0009415" "response to water" 0.618930965190162
432 0.0127806466353092 4 340 "GO:0009416" "response to light stimulus" 0.123847856419985
-1239 0.115959497430946 4 16 "GO:0009435;GO:0019359;GO:0019363;GO:0072525" "nicotinamide nucleotide biosynthetic process" 0.401331293661157
-84 0.929822713004411 2 11 "GO:0009448" "gamma-aminobutyric acid metabolic process" 0.974264757373381
-269 0.492889284241259 6 65 "GO:0009451" "RNA modification" 0.770241752608202
414 0.276768639811743 2 69 "GO:0009566" "fertilization" 0.608641428185565
266 0.362000619855079 2 118 "GO:0009581;GO:0009582" "detection of abiotic stimulus" 0.682824409792109
-33 0.951694531421014 2 33 "GO:0009584" "detection of visible light" 0.981281992809411
482 0.280466591110172 3 50 "GO:0009593" "detection of chemical stimulus" 0.611902974452387
1541 0.019112159500717 2 23 "GO:0009595" "detection of biotic stimulus" 0.156547063760353
225 0.220106104454647 2 304 "GO:0009611" "response to wounding" 0.548587593955376
